Month,District,RainFall,Min_Temp,Max_Temp,Min_Humidity,Max_Humidity,Std_Rainfall
2019-06-01,Hyderabad,3.040833333333333,27.090833333333332,37.55645833333333,38.385,71.92229166666667,7.991315702232567
2019-06-01,Jagtial,4.816666666666666,28.058888888888887,39.34518518518519,38.610925925925926,77.87703703703703,11.212574937751539
2019-06-01,Jangaon,3.0902777777777777,27.608333333333334,38.51583333333333,36.62861111111111,71.47833333333334,11.52729303012161
2019-06-01,Jayashankar Bhupalpally,2.8993939393939394,29.023030303030303,39.6030303030303,39.722727272727276,73.06090909090909,11.505996834581953
2019-06-01,Jogulamba Gadwal,1.7016666666666667,26.591111111111108,37.35361111111111,39.507777777777775,76.70666666666668,6.091685506653941
2019-06-01,Kamareddy,4.231060606060606,26.45242424242424,37.90878787878788,33.86090909090909,73.17,10.72938000219613
2019-06-01,Karimnagar,2.859375,28.210208333333334,39.134375,36.19020833333333,73.88875,10.188732346663226
2019-06-01,Khammam,1.4517460317460318,28.903333333333332,39.443333333333335,41.41301587301587,79.52428571428572,6.719335112577096
2019-06-01,Komaram Bheem Asifabad,4.4126666666666665,28.881777777777778,39.37511111111111,39.034666666666666,74.55444444444444,11.762624152321413
2019-06-01,Mahabubabad,2.1366666666666663,28.42458333333333,39.12854166666667,37.266875,75.474375,7.182792977785578
2019-06-01,Mahabubnagar,2.7624444444444443,25.743555555555556,36.672222222222224,39.99644444444445,77.04400000000001,8.208626473234418
2019-06-01,Mancherial,2.762037037037037,29.002037037037038,39.21407407407407,40.1712962962963,72.64055555555557,7.953754525765781
2019-06-01,Medak,3.780333333333333,26.337833333333336,37.757333333333335,37.037166666666664,78.2805,8.63910315915642
2019-06-01,Medchal-Malkajgiri,2.7935555555555553,26.59622222222222,37.559555555555555,37.674,73.30022222222222,7.050222525845872
2019-06-01,Mulugu,2.3566666666666665,29.194444444444443,38.95296296296296,42.37888888888889,75.84518518518519,8.160614225370292
2019-06-01,Nagarkurnool,2.7948333333333335,26.155166666666666,36.725,40.65266666666666,77.49533333333333,8.666512410874128
2019-06-01,Nalgonda,1.393978494623656,28.196774193548386,38.64204301075269,38.77204301075269,73.79247311827957,5.390224205498641
2019-06-01,Narayanpet,2.0796969696969696,25.809696969696972,36.97848484848485,40.470303030303036,79.21151515151514,5.791234853094719
2019-06-01,Nirmal,3.905614035087719,27.81035087719298,39.160877192982454,35.09105263157895,72.05280701754386,12.709722696749672
2019-06-01,Nizamabad,3.368620689655172,27.62310344827586,38.940000000000005,33.79735632183908,70.35494252873563,9.386141226147084
2019-06-01,Peddapalli,3.6547619047619047,28.696190476190477,39.31952380952381,38.38738095238095,73.00880952380953,13.05179149694366
2019-06-01,Rajanna Sircilla,3.0625641025641026,27.169743589743593,38.53307692307692,33.11871794871794,70.67641025641025,7.534219012838187
2019-06-01,Ranga Reddy,3.042098765432099,25.7,36.489259259259256,39.99246913580247,76.2416049382716,7.895754240168301
2019-06-01,Sangareddy,3.489102564102564,25.875128205128203,37.30602564102564,36.979615384615386,76.63782051282051,8.322792789067227
2019-06-01,Siddipet,3.0772463768115945,26.892173913043475,37.852028985507246,37.09666666666667,75.49086956521738,8.953002007509397
2019-06-01,Suryapet,1.5457971014492753,28.97942028985507,39.42289855072464,37.29333333333334,74.02710144927536,5.760895251191609
2019-06-01,Vikarabad,3.14,24.94814814814815,36.00703703703704,39.980555555555554,81.37777777777778,7.714963414195476
2019-06-01,Wanaparthy,1.7961904761904761,26.516666666666666,37.139047619047616,40.521190476190476,77.2154761904762,4.917499292869747
2019-06-01,Warangal,2.881851851851852,28.61925925925926,39.03925925925926,37.28617283950617,73.00395061728395,9.026497405111101
2019-06-01,Yadadri Bhuvanagiri,1.8829411764705881,27.554901960784314,38.13039215686275,37.20549019607843,73.40745098039216,5.741449880930454
2019-07-01,Adilabad,11.618100358422938,24.967921146953405,32.49695340501792,65.38781362007168,92.3010752688172,20.846271002202553
2019-07-01,Bhadradri Kothagudem,8.087798036465639,25.964375876577837,34.00462833099579,63.41991584852735,93.99102384291726,15.05433435677066
2019-07-01,Hyderabad,2.9475806451612905,25.05100806451613,32.50060483870968,55.92943548387097,83.57217741935484,5.638668281915792
2019-07-01,Jagtial,8.407168458781362,25.49068100358423,33.577240143369174,65.31344086021505,93.4378136200717,13.402686788584573
2019-07-01,Jangaon,5.55241935483871,25.086021505376344,33.21801075268817,57.89677419354838,88.60295698924732,10.367025766412336
2019-07-01,Jayashankar Bhupalpally,10.982404692082111,25.619061583577714,33.696774193548386,65.1049853372434,93.53343108504399,17.415435549446336
2019-07-01,Jogulamba Gadwal,2.84247311827957,25.15456989247312,34.079032258064515,51.98145161290322,85.66048387096774,6.223498839279233
2019-07-01,Kamareddy,8.5158357771261,23.924340175953077,32.0450146627566,60.78123167155426,90.26451612903226,17.18276930244477
2019-07-01,Karimnagar,9.60665322580645,25.279032258064515,33.25423387096774,62.091330645161285,92.00423387096774,15.742146224907627
2019-07-01,Khammam,6.136251920122888,26.25837173579109,34.67772657450077,58.31167434715822,90.61874039938556,11.996065025004276
2019-07-01,Komaram Bheem Asifabad,13.955913978494623,25.29784946236559,32.615698924731184,69.3210752688172,93.82623655913977,27.661315505771334
2019-07-01,Mahabubabad,6.16008064516129,25.59818548387097,34.04475806451613,56.958064516129035,89.76875000000001,11.63776416417509
2019-07-01,Mahabubnagar,4.3855913978494625,23.92279569892473,32.02602150537634,58.939354838709676,88.22602150537634,6.616289567001175
2019-07-01,Mancherial,8.790143369175627,25.770250896057345,33.294982078853046,65.47419354838709,92.25967741935484,15.896316646435837
2019-07-01,Medak,6.081290322580645,23.835483870967742,32.19032258064516,64.15209677419355,94.86967741935483,12.089969872374807
2019-07-01,Medchal-Malkajgiri,3.9161290322580644,24.315483870967743,32.14709677419355,58.001505376344085,86.5584946236559,7.719624710630042
2019-07-01,Mulugu,14.853405017921148,25.587455197132616,33.10465949820789,65.40537634408602,92.70645161290322,23.114710369945147
2019-07-01,Nagarkurnool,3.996774193548387,24.076612903225808,32.306451612903224,58.920967741935485,90.12596774193548,8.067623475561831
2019-07-01,Nalgonda,3.1014568158168574,26.181685744016647,34.46763787721124,54.49687825182102,84.58584807492196,7.847829978756989
2019-07-01,Narayanpet,5.464809384164223,23.969794721407624,32.41407624633431,60.45659824046921,91.17214076246334,8.717423005717777
2019-07-01,Nirmal,9.083361629881155,25.015110356536503,33.05076400679118,62.06689303904924,91.33989813242783,15.425432713363717
2019-07-01,Nizamabad,9.873859844271413,24.713459399332592,32.66607341490545,62.7146829810901,91.05695216907675,18.091807313750742
2019-07-01,Peddapalli,8.890552995391705,25.51152073732719,33.47304147465437,64.22834101382489,92.68248847926266,14.05333713684912
2019-07-01,Rajanna Sircilla,9.609677419354838,24.592307692307696,32.607196029776674,60.624813895781635,90.54838709677419,16.578056906380944
2019-07-01,Ranga Reddy,3.1023894862604537,23.75221027479092,31.69868578255675,60.19856630824373,89.27359617682198,6.36086036026261
2019-07-01,Sangareddy,3.6369727047146405,23.782258064516128,32.182382133995034,58.096277915632754,88.5606699751861,9.205280567544065
2019-07-01,Siddipet,6.599579242636747,24.432959326788218,32.13057503506311,62.19032258064516,91.80953716690041,11.320665072683807
2019-07-01,Suryapet,4.632538569424965,26.739971949509115,34.92861150070126,53.713464235624116,85.86984572230014,10.645511602669423
2019-07-01,Vikarabad,3.10752688172043,23.179928315412187,31.204838709677418,61.77311827956989,93.53458781362008,5.619351085273401
2019-07-01,Wanaparthy,4.705990783410138,24.527188940092163,33.1463133640553,56.984792626728115,89.5684331797235,7.986869192685555
2019-07-01,Warangal,8.164038231780168,25.369295101553163,33.710991636798084,61.72449223416965,92.67801672640383,12.293113154998567
2019-07-01,Yadadri Bhuvanagiri,3.9776091081593923,25.329411764705885,33.58462998102466,55.602087286527514,86.44117647058823,8.434211495470995
2019-08-01,Adilabad,8.233691756272401,24.14426523297491,30.264874551971324,73.6483870967742,96.31093189964157,18.892968237522272
2019-08-01,Bhadradri Kothagudem,13.060729312762973,25.286676016830295,32.64502103786816,75.19733520336605,96.63225806451614,22.409113578574853
2019-08-01,Hyderabad,5.229233870967741,24.427217741935483,31.160887096774193,62.01048387096775,86.64939516129031,9.601688204766777
2019-08-01,Jagtial,9.94731182795699,24.64068100358423,31.216487455197132,78.28548387096775,97.3736559139785,15.126304324829787
2019-08-01,Jangaon,7.25994623655914,24.26505376344086,31.225,70.89166666666667,94.20618279569892,13.100882997228656
2019-08-01,Jayashankar Bhupalpally,13.276832844574779,25.23108504398827,31.941055718475074,75.89354838709677,97.12375366568914,24.194317938885135
2019-08-01,Jogulamba Gadwal,2.55752688172043,24.799462365591395,32.69489247311828,58.03037634408602,86.65268817204301,5.1724255741412195
2019-08-01,Kamareddy,8.239736070381232,23.23973607038123,30.17565982404692,72.5466275659824,94.6450146627566,14.34384307957503
2019-08-01,Karimnagar,7.843346774193549,24.623790322580643,31.342540322580643,73.66350806451612,96.0727822580645,14.121289754552533
2019-08-01,Khammam,8.187557603686637,25.51321044546851,33.23195084485407,70.10015360983103,94.89569892473118,12.222903420444863
2019-08-01,Komaram Bheem Asifabad,13.275698924731183,24.57483870967742,30.677204301075268,76.79849462365593,95.86387096774193,19.752340291168636
2019-08-01,Mahabubabad,8.509677419354839,24.95040322580645,32.22600806451613,69.70504032258064,95.12923387096774,15.816923141796867
2019-08-01,Mahabubnagar,4.3993548387096775,23.36709677419355,30.641720430107526,67.58645161290323,92.23935483870969,9.532529358054981
2019-08-01,Mancherial,12.199462365591398,24.99372759856631,31.296415770609322,76.02222222222223,96.43637992831542,16.220638151575976
2019-08-01,Medak,7.41225806451613,23.265967741935484,30.215806451612902,76.0508064516129,97.16306451612903,12.999525705198344
2019-08-01,Medchal-Malkajgiri,4.932258064516129,23.668172043010753,30.69333333333333,65.06,88.92924731182795,8.820337506374841
